method,episode_id,family,case_type,failure_reason,predicted_contract_id,predicted_state,confidence,response,action_completed,repaired,rationale
LearnedPAM_plus_checker,controlled_travel_planning_006_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=travel_planning confidence=0.55
LearnedPAM_plus_checker,controlled_travel_planning_008_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_travel_planning_009_indirect_trigger,travel_planning,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_travel_planning_018_wrong_scope,travel_planning,wrong_scope,false_trigger,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_travel_planning_020_wrong_scope,travel_planning,wrong_scope,false_trigger,entry_constraints,fire,0.52,"Plan: Check visa, passport, and entry constraints before itinerary details. Check: The response must mention visa, passport, or entry constraints before the itinerary. Applicable prospective contract found; preparing answer.",True,True,meta_state=fire intent=travel_planning:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_medical_caution_001_direct_trigger,medical_caution,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=medical_caution confidence=0.55
LearnedPAM_plus_checker,controlled_medical_caution_002_direct_trigger,medical_caution,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=medical_caution confidence=0.55
LearnedPAM_plus_checker,controlled_medical_caution_004_direct_trigger,medical_caution,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=medical_caution confidence=0.55
LearnedPAM_plus_checker,controlled_medical_caution_010_indirect_trigger,medical_caution,indirect_trigger,missed_or_incomplete_action,health_uncertainty,conflict,0.93,Priority conflict: preserve the higher-priority contract. Plan: Include uncertainty and recommend professional care when appropriate. Check: The response must mention uncertainty and professional care or a clinician when appropriate.,True,False,meta_state=conflict activated_contract_id=health_uncertainty resolution=follow_contract conflict_reason=opposes_contract
LearnedPAM_plus_checker,controlled_medical_caution_013_near_miss,medical_caution,near_miss,false_trigger,health_uncertainty,fire,0.4953,Plan: Include uncertainty and recommend professional care when appropriate. Check: The response must mention uncertainty and professional care or a clinician when appropriate. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=medical_caution:0.55 specificity=0.28 base=0.28 bonus=0.22 retrieval=0.28 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_medical_caution_024_conflict,medical_caution,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=medical_caution confidence=0.55
LearnedPAM_plus_checker,controlled_medical_caution_025_conflict,medical_caution,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=medical_caution confidence=0.55
LearnedPAM_plus_checker,controlled_email_rewriting_002_direct_trigger,email_rewriting,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_checker,controlled_email_rewriting_003_direct_trigger,email_rewriting,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_checker,controlled_email_rewriting_004_direct_trigger,email_rewriting,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_checker,controlled_email_rewriting_006_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_checker,controlled_email_rewriting_007_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_email_rewriting_008_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_email_rewriting_009_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_email_rewriting_010_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_checker,controlled_email_rewriting_024_conflict,email_rewriting,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.75
LearnedPAM_plus_checker,controlled_email_rewriting_025_conflict,email_rewriting,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_checker,controlled_email_rewriting_026_conflict,email_rewriting,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_checker,controlled_benchmark_novelty_001_direct_trigger,benchmark_novelty,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_checker,controlled_benchmark_novelty_002_direct_trigger,benchmark_novelty,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_checker,controlled_benchmark_novelty_003_direct_trigger,benchmark_novelty,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_checker,controlled_benchmark_novelty_004_direct_trigger,benchmark_novelty,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_checker,controlled_benchmark_novelty_005_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_checker,controlled_benchmark_novelty_006_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_checker,controlled_benchmark_novelty_007_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_benchmark_novelty_008_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_benchmark_novelty_009_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_benchmark_novelty_010_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,research_prior_work,fire,0.6573,Plan: Identify closest prior work before developing ideas; kill ideas that are too close. Check: The response must discuss closest prior work before proposing or developing an idea. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=research_ideation:0.55 specificity=0.42 base=0.44 bonus=0.22 retrieval=0.42 guard=0.00 action=0.07
LearnedPAM_plus_checker,controlled_benchmark_novelty_024_conflict,benchmark_novelty,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_checker,controlled_benchmark_novelty_025_conflict,benchmark_novelty,conflict,behavioral_conflict_without_detection,benchmark_contribution_role,fire,0.55,Plan: Determine whether the benchmark is the main contribution or only an evaluation protocol. Check: The response must state whether the benchmark is the main contribution or an evaluation protocol. Applicable prospective contract found; preparing answer.,True,True,learned_pam_fallback low-threshold query-contract activation
LearnedPAM_plus_checker,controlled_benchmark_novelty_026_conflict,benchmark_novelty,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=research_ideation candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_checker,controlled_scheduling_001_direct_trigger,scheduling,direct_trigger,missed_or_incomplete_action,schedule_conflict_check,fire,0.52,Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=scheduling:0.75 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_checker,controlled_scheduling_002_direct_trigger,scheduling,direct_trigger,missed_or_incomplete_action,schedule_conflict_check,fire,0.4,Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times. Applicable prospective contract found; preparing answer.,True,True,meta_state=fire intent=scheduling:0.55 specificity=0.18 base=0.18 bonus=0.22 retrieval=0.18 guard=0.00 action=0.00
